日期,关键词,标题,正文摘要,点赞,收藏,评论,分享,类型,作者,封面图URL,标签,笔记ID,xsec_token,链接
2026-07-31,TCF Canada,法语TCFCanada7.30Toronto 试题分享 #TCF  #加拿大  #2026年  #七月  #法语  #口,法语TCFCanada7.30Toronto 试题分享 #TCF  #加拿大  #2026年  #七月  #法语  #口,20,15,0,3,图文,Marie-Eve,https://sns-na-i11.xhscdn.com/1040g2sg3239fta8c6s1g5o8ki38089ce4538rog?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=920f09a67e199f16c7d128969bf17823&t=6aa54625,,6a6c57d60000000027021a3a,YBu8qq-P_EOeBTwcR05kaPeN_DiPmmy73TRhzx4pqIdDo=,https://www.xiaohongshu.com/explore/6a6c57d60000000027021a3a?xsec_token=YBu8qq-P_EOeBTwcR05kaPeN_DiPmmy73TRhzx4pqIdDo=&xsec_source=app_note
2026-08-07,TCF Canada,TCF CANADA 🇨🇦 TÂCHE 3,##tcfcanada #tcf备考 #tcfca #tcf听力 #tcf题库 #tcfcanada备考,19,15,0,2,图文,Mathieu TCF CANADA,https://sns-na-i11.xhscdn.com/oss-sg/notes/1040g3l0323ih1ru62u605qjbb7n3ej04smtrf1o?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=005d5c9666bc9e13aeb324e649441dbd&t=6aa54625,,6a75987c000000000c033c00,YBCrrnkxH3g_cXpOr09_WSuc_d20hnFdIz5tevnKz3org=,https://www.xiaohongshu.com/explore/6a75987c000000000c033c00?xsec_token=YBCrrnkxH3g_cXpOr09_WSuc_d20hnFdIz5tevnKz3org=&xsec_source=app_note
2026-09-08,TCF Canada,030 Les personnes âgées dans la société,"Sujet fréquent du TCF Canada, qui permet de discuter du viei",21,13,0,0,图文,Uncle Sain,https://sns-na-i11.xhscdn.com/oss-sg/notes_pre_post/1040g3mo324que5t9ju005ph77hugu5kotge5e6o?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=1364319eec82f1a7860ae7180d83bccb&t=6aa54625,,6a9efb9f000000000d009b81,YByknvEXoYSU3NczyuohFLQEMAC91GnUn8MCT86npqgxc=,https://www.xiaohongshu.com/explore/6a9efb9f000000000d009b81?xsec_token=YByknvEXoYSU3NczyuohFLQEMAC91GnUn8MCT86npqgxc=&xsec_source=app_note
2026-06-17,TCF Canada,TCF Canada写作T2冲CLB7🔥3个思路搞定,#法语考试  #法语  #tcfcanada备考  #写作技巧  #tcfcanada  #法语老师  #法语b,18,14,0,2,视频,达可法语D'accord上岸版,https://sns-na-i11.xhscdn.com/spectrum/1040g34o321gtjfru70m05p5qm0j57jro5cvu9pg?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=5ab871f65fbfdc02978fa1f8fb575f65&t=6aa54625,,6a326995000000001603f395,YB2WRPjdpmkcCOjv2Fz_FNj4-FGE_v11ftdtsf_kjxVuc=,https://www.xiaohongshu.com/explore/6a326995000000001603f395?xsec_token=YB2WRPjdpmkcCOjv2Fz_FNj4-FGE_v11ftdtsf_kjxVuc=&xsec_source=app_note
2026-08-06,TCF Canada,Comment aborder les sujets TCF🇨🇦 ?,"Contrairement à la tâche 2, la tâche 3 du TCF Canada ne prév",18,13,2,1,图文,Yass French,https://sns-na-i11.xhscdn.com/oss-sg/notes/1040g3l0323h9eslv186g5pegi6rh3lm4ek4autg?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=1fdb0aafb02fc021ed0597f82f9496f0&t=6aa54625,,6a7455b400000000100074ba,YBoBczhJpogThZygb-oBYJvuyoxeJDnL1NKO-FNE-60AE=,https://www.xiaohongshu.com/explore/6a7455b400000000100074ba?xsec_token=YBoBczhJpogThZygb-oBYJvuyoxeJDnL1NKO-FNE-60AE=&xsec_source=app_note
2026-09-06,TCF Canada,同一道 TCF 口语题，B1 水平会怎么说？,接上期，同一个远程办公的话题，B1 版本来了。 🟡 B1 水平回答： Je pense que le télétrav,22,10,1,1,图文,让法语更轻松,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k0324ova6g0nk205q6aaf38c5bu6dfidag?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=c84eb3a099ebb202253a1c4eec2275fa&t=6aa54625,,6a9d8b06000000002802bed7,YB8Se8TnCol0gRLRugL78ZltRa3hPPC1C1nKOqF9BNXEA=,https://www.xiaohongshu.com/explore/6a9d8b06000000002802bed7?xsec_token=YB8Se8TnCol0gRLRugL78ZltRa3hPPC1C1nKOqF9BNXEA=&xsec_source=app_note
2026-07-30,TCF Canada,🇭🇰二战考过了TCF Canada,第一次6.2考，听力没过，真的要哭死。赶紧收拾情绪，报考了7.21的场次。 6.2–7.21之间就光刷@学法语的艾拉 的,25,6,33,3,图文,wsswznwzgm,https://sns-na-i11.xhscdn.com/1040g0083238bgs17n0004biq77t2g0jubj4svng?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=a3814be00394fd1b9a50d46f37a5ced7&t=6aa54625,,6a6b2e76000000003301b322,YBujMFVNOJKYIblGXLRH3V8NBSREnInvh_WpJoWhhm9uc=,https://www.xiaohongshu.com/explore/6a6b2e76000000003301b322?xsec_token=YBujMFVNOJKYIblGXLRH3V8NBSREnInvh_WpJoWhhm9uc=&xsec_source=app_note
2026-08-27,TCF Canada,TCF Canada首考出分,读博的同时学了两年半的法语，首考出分。 纪念这段时光。 相关经验分享已在绿色公主号上发，可私信,24,4,54,2,图文,一只林,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k8324bs5h957u704a4ivp28bf1c85naqu8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=e2e9efbe5a8a20fae484eb11c09cfaef&t=6aa54625,,6a8f8d6500000000200379b6,YBlPSvYDxcu8RRnAT_RZXK48UirAG6zwW5Umh99aEFoE4=,https://www.xiaohongshu.com/explore/6a8f8d6500000000200379b6?xsec_token=YBlPSvYDxcu8RRnAT_RZXK48UirAG6zwW5Umh99aEFoE4=&xsec_source=app_note
2026-02-27,TCF Canada,TCF Canada 每日一练 阅读5,#法语TCF考试  #法语A2  #TCFcanada  #加拿大移民  #加拿大EE法语,20,4,5,1,视频,Annick安妮克法语（考培）,https://sns-na-i11.xhscdn.com/1040g00831t3i9097m2005pqia2e732vvrga1lao?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=c39f2da456de4cb4ec8113e81c13e1e6&t=6aa54625,,69a1aa48000000001a02a176,YB1-SbroxpsW7kgyB1KZn7jRvHHhhBdDimfuiemd4mxY8=,https://www.xiaohongshu.com/explore/69a1aa48000000001a02a176?xsec_token=YB1-SbroxpsW7kgyB1KZn7jRvHHhhBdDimfuiemd4mxY8=&xsec_source=app_note
2026-07-31,TCF Canada,法语TCFCanada7.30Calgary试题分享 #TCF  #加拿大  #2026年  #七月  #法语  #口语,法语TCFCanada7.30Calgary试题分享 #TCF  #加拿大  #2026年  #七月  #法语  #口语,16,4,0,3,图文,Marie-Eve,https://sns-na-i11.xhscdn.com/1040g2sg3239fta8c6s0g5o8ki38089cejo6t4t8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=eea88d793bf941d97265a34d2dcc046d&t=6aa54625,,6a6c57af000000002c004d1e,YBu8qq-P_EOeBTwcR05kaPeD6kC1mNXv3IpWtQCEKJLfI=,https://www.xiaohongshu.com/explore/6a6c57af000000002c004d1e?xsec_token=YBu8qq-P_EOeBTwcR05kaPeD6kC1mNXv3IpWtQCEKJLfI=&xsec_source=app_note
